S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,signal
23.55423545,3.232910302,-8.119629224,7.650913712,-5.595839577,7.486904939,-4.106090166,0.757863348,-10.8707449,-4.467297468,-7.177002659,4.554694021,2.954429644,Bangla
23.63414894,3.205364937,-8.344974036,6.347232483,-5.510918969,5.8853888,-7.420517732,-1.13160348,-12.45307867,-4.458211835,-7.036962136,3.947377642,3.749257537,Bangla
23.51452703,2.703240126,-9.093342222,5.97964974,-5.400083969,4.859036817,-8.380888963,2.454058297,-10.50104174,-3.603262113,-4.410563333,2.046027746,-0.136213089,Bangla
23.41368157,1.776199843,-9.593260456,9.312141986,-5.800759004,6.871374692,-6.357379514,4.1293951,-8.139469892,-2.034094966,-2.747196691,3.849800298,-1.547591824,Bangla
23.35412649,1.228487794,-10.42478692,8.564130953,-6.519882905,7.971582031,-3.496375685,4.724422828,-3.776968732,4.130721216,0.15945763,3.901122403,-2.851383124,Bangla
23.26997908,1.804595732,-10.02878534,7.214964857,-4.918861324,6.371589357,-6.844772517,5.324790295,-3.754333518,5.14773368,0.564264386,1.744880074,-3.170677558,Bangla
23.00299445,2.047590804,-9.936882725,6.873050186,-4.091924762,7.038134379,-6.46677629,7.946103657,-2.54400337,5.204535535,-0.546686048,1.820123682,-3.86418121,Bangla
22.91735031,1.558814384,-10.3813114,7.870201938,-5.78558688,9.041929129,-1.992204372,8.252332174,1.00600032,7.052475174,-2.564429819,2.866781461,-4.026633518,Bangla
22.86887819,1.28205551,-10.41226367,9.764719555,-6.263976901,7.796621499,-4.162273825,8.308064246,0.352472537,6.04331581,-1.844210282,0.683227828,-3.877749154,Bangla
23.00018133,1.629528027,-10.53010439,6.520702204,-6.734268731,8.112957023,-0.913207641,9.026520466,0.999750713,6.424252169,-1.978907618,0.226919503,-6.929769619,Bangla
23.18470796,1.093283416,-11.27695113,5.674627581,-7.487266105,8.244939571,-0.37134469,8.366082991,1.754834405,8.131256587,-1.54933028,1.654832418,-6.083207163,Bangla
23.17976384,0.914928413,-11.63622251,6.508809148,-7.255334804,7.350492837,-3.597061994,9.040312963,1.611841614,8.821391981,-0.98665242,1.718968318,-5.08072554,Bangla
23.10090236,0.97174933,-11.5514824,6.196749473,-6.102173504,7.905537097,-4.067860368,9.459238842,2.049092097,11.51001395,2.8204964,3.93351011,-6.58140832,Bangla
23.12730373,1.299916398,-10.56798697,7.716960733,-5.828720422,9.239775192,-0.837352951,9.473937678,4.094832332,13.40334588,6.126010855,5.952824543,-8.306940581,Bangla
23.1626999,2.284950744,-9.435823124,8.243410746,-5.317851187,9.279827964,-0.747510767,8.833727872,3.477157381,11.65822501,2.504929852,3.406049191,-6.850553446,Bangla
22.97342018,1.886113224,-10.05617505,6.907392973,-6.206370928,7.671574233,-1.774405917,10.6628261,6.262721549,14.91525591,4.562965888,2.025838217,-6.614091324,Bangla
22.78969921,1.251320443,-10.755413,6.216114033,-7.961692033,7.000607809,-0.672525284,10.82752483,8.029816413,16.30636066,6.919113674,4.815585546,-6.568967046,Bangla
22.60497375,1.643854364,-9.936714606,7.955217729,-7.36761071,7.909459786,-0.25261848,9.583102702,6.637677213,15.19902224,5.513953699,2.519770715,-9.523333003,Bangla
22.47144196,1.488184247,-10.31243182,7.448325823,-7.964912568,6.397892214,-2.439877634,9.079874972,6.159476498,14.76723461,5.369598057,3.080874269,-7.426345241,Bangla
22.38018328,1.730326177,-10.40149196,6.199462376,-7.105958034,6.916763956,-2.134724056,9.970588876,5.456898807,12.95542248,3.032751954,3.177297017,-7.692074761,Bangla
22.25876347,3.53902514,-8.500733168,5.477895693,-4.802700328,7.65986144,-2.47606718,6.868883768,-0.141954736,9.301613456,1.551342939,3.057477281,-5.472744697,Bangla
22.13168461,3.68528673,-8.316966116,5.983047907,-5.078099396,7.477278861,-3.937639945,4.00427217,-0.520681153,8.262451885,-1.873884772,6.147671615,-1.83130154,Bangla
21.89135837,3.074838175,-9.127388561,6.691822402,-6.310576606,6.920397818,-5.845951487,2.67771634,-1.580412152,5.197678563,-7.225303541,5.752152725,-1.677028077,Bangla
21.79100146,2.468201447,-9.73915525,6.865529703,-6.316203058,7.501198843,-5.44236851,3.119516763,-6.376336514,1.65069868,-6.800701035,1.498917656,-3.089527709,Bangla
21.72690918,1.780322358,-10.55039664,7.38628704,-6.660207596,7.609452345,-6.635541913,2.043851889,-11.03071901,-1.374051865,-7.148186862,-1.273952557,-4.71989848,Bangla
22.07722993,1.454335637,-10.71054878,6.599770174,-6.659554236,6.93212018,-5.75973937,2.941421565,-10.85116882,-3.094107026,-5.92921186,-0.638547612,-2.749708041,Bangla
22.4122281,1.367949733,-10.62449928,6.10510941,-6.499585973,6.481737741,-5.772046306,1.793905914,-11.52051638,-3.597797948,-4.527439801,0.935131433,-0.597006189,Bangla
22.37421783,2.336450293,-9.612303844,6.251458972,-5.697546426,6.947930555,-3.398099077,6.760794352,-0.959193081,7.465455548,1.984784763,4.003499886,-1.801825291,Bangla
22.48728184,2.211480781,-9.841560706,6.412491145,-5.943397035,7.193682348,-2.954862352,8.353053987,1.828653441,9.710004365,1.535132873,3.075243941,-4.072544528,Bangla
22.73317592,1.947520369,-10.24793575,5.985555964,-6.453552997,8.389873647,-0.289588758,9.043507784,-2.097092659,3.0733786,-2.1805968,3.250581568,-3.743262691,Bangla
22.60042602,1.876623052,-10.37539029,6.319653503,-5.713216951,9.985906797,0.395804091,8.537616097,-2.622723659,4.347635406,-1.610172798,4.256464548,-4.50548425,Bangla
22.67291058,2.202500416,-9.639110224,7.651077997,-6.335398474,7.344536762,-3.904662501,4.498869397,-1.318453177,7.85604339,1.521631414,4.23528007,-3.909273505,Bangla
22.78746664,1.982062586,-9.91141718,7.498876513,-7.176460873,6.775616257,-4.378627593,3.282892175,-2.601693338,5.934863271,-0.880978718,2.683933386,-5.026228111,Bangla
22.58797265,2.2155915,-9.679021793,7.632556551,-7.13201057,9.262372168,-0.708425507,2.255854799,-6.028435351,3.45638321,-2.08049975,3.146319131,-6.514778995,Bangla
22.73179602,3.045743816,-8.924280175,5.130475068,-8.124376347,6.315512828,-0.938732154,3.349930218,-7.058782288,2.738970784,3.862254274,4.459733165,-4.623661903,Bangla
22.68978239,2.809258256,-9.431549472,4.626408685,-7.572983694,4.286344234,-6.082762993,3.827260224,-7.599097998,2.588950826,3.315184827,2.793615782,-2.370496416,Bangla
22.41761528,2.191877323,-10.22636337,5.930748466,-6.953482057,4.782292586,-9.032131481,2.703861103,-8.0198153,2.060826842,-2.298503407,1.563520177,-0.950860051,Bangla
22.22351669,1.853133753,-10.81483471,4.826172234,-7.442873482,5.264226488,-6.764312469,4.302948124,-6.131729139,2.577590378,-2.380014194,3.248916089,0.123770383,Bangla
21.83472799,1.852093991,-10.64493604,4.508231876,-8.892450519,2.627431375,-6.818355512,6.921944115,-0.460373588,4.490115032,-1.727456735,2.032850423,-1.325415145,Bangla
21.7211083,1.992080088,-10.47273178,5.623859303,-7.477430247,3.625992238,-7.958233966,7.972039571,2.256414878,8.565598052,-0.998745701,2.026833164,-4.275182935,Bangla
21.72203024,2.525204039,-9.805173769,6.914839102,-5.156349484,6.090176515,-7.640111188,8.65306107,1.673099985,10.83061663,0.059944928,0.92365906,-6.275824891,Bangla
21.84085764,2.634245425,-9.58394931,5.14989466,-6.482758396,7.356304423,-2.427840871,7.054737061,4.116935085,14.25738624,1.737118354,2.177344579,-9.359789501,Bangla
21.95778877,2.368953874,-9.604677103,5.699099586,-7.218374525,7.544859074,0.307433788,10.3070867,5.323766164,12.70929719,3.82388339,3.608001511,-8.820574834,Bangla
21.94501661,2.919678333,-9.214511814,6.821271583,-6.43171846,6.977200284,-2.403278481,10.01693841,0.656877124,6.978478487,1.023961466,3.167117819,-5.308882747,Bangla
21.64579392,2.765401026,-9.71520967,6.383129204,-7.38307792,6.807773689,-3.185563341,6.812799145,-2.571841225,4.7353052,-2.006829032,2.416807319,-5.053599174,Bangla
20.77808897,2.736404513,-9.644996124,7.435869783,-7.398674239,6.404464487,-4.871958991,5.402832257,-3.547740722,4.710361668,-1.375542295,5.222626773,-1.314112954,Bangla
20.61150498,3.474474918,-8.540336199,7.669629987,-5.887008127,5.333753146,-6.573894027,7.214719596,-3.450272231,2.7139506,-3.213511607,1.426440879,-0.723163851,Bangla
21.16329175,2.339297739,-10.01585095,6.907463975,-6.851456269,5.46704397,-7.450071893,4.614540156,-4.463491509,3.689652324,-5.11728176,-1.706027662,-3.079418132,Bangla
21.7555618,1.981263717,-10.08075683,7.133581177,-6.982032722,5.948850757,-5.433825248,5.277019736,-1.80276552,6.668419384,-0.839749895,0.261887255,-2.160617678,Bangla
22.44271641,1.98805566,-10.06208151,8.111662333,-5.525166433,7.184703497,-5.328108069,8.194697671,-1.488909759,6.049594178,-0.174773932,1.895380474,-2.902619512,Bangla
22.89245276,1.862580861,-9.911388149,8.145500346,-7.54959088,7.112390647,-1.01279857,9.399518356,0.618769422,4.779768246,0.532743011,2.588529724,-4.335178329,Bangla
23.13055478,1.590191203,-9.900580862,7.969260556,-9.243328663,5.47347877,0.378862027,10.6245074,0.729315098,2.795781407,2.871226369,3.379180722,-0.264005078,Bangla
23.10630314,2.041261387,-10.03372346,5.668517313,-8.202340872,4.975930648,-1.779554341,10.15440852,0.623828174,5.777389416,3.500363739,2.626993649,-1.015890376,Bangla
23.17074555,3.146663955,-9.193942648,3.32090127,-5.106875067,5.923910245,-3.034766775,9.226143531,-1.861485635,5.91943486,1.809929514,-0.299638839,-4.268527384,Bangla
23.31631164,2.718053689,-9.452499497,5.147989166,-5.086562834,7.227683682,-3.47026558,5.700283184,-4.9800792,5.18302418,1.465056241,1.019566966,-4.484404252,Bangla
23.39688878,1.430154437,-10.10546487,6.661906137,-6.798835775,7.254045441,-0.961702059,7.377597408,-4.34715693,5.426487845,6.613365846,3.860385352,-5.299988329,Bangla
23.50294456,1.934509783,-10.05065083,3.845293642,-6.148111743,8.177280444,1.665549123,9.129665268,-6.19965903,2.446037725,4.820748407,2.572716361,-2.232288089,Bangla
23.34885597,1.527806252,-11.06981457,2.253124813,-6.457312779,10.38932386,2.6131858,6.85204787,-3.268386571,7.294640841,-0.694787709,1.910042804,-3.370476074,Bangla
23.12994567,1.10642674,-11.45090175,5.139780636,-7.824630707,9.373413374,-1.482968177,2.115866854,-0.719413236,10.17958417,-3.794292632,4.212104004,-2.789818368,Bangla
22.95869838,1.502625559,-10.76294574,6.483028771,-7.091528084,9.242912347,-0.83837883,4.68959114,-1.398663403,9.092856176,0.778971971,3.285183959,-5.376506828,Bangla
22.79634542,3.088448261,-9.083419514,4.711662122,-4.212750394,8.182028248,-2.692774501,7.783572513,-4.829358443,3.561826584,-0.213504896,0.831279468,-6.390889553,Bangla
22.62538849,2.519997347,-9.666217857,4.109257725,-4.531815538,6.833249627,-4.724664659,8.49031676,-6.567442074,2.933570881,2.329907017,-1.959213619,-4.778019181,Bangla
22.16577683,0.416932286,-12.13163026,4.893014107,-8.780465592,5.672989529,-4.800960296,6.61284656,-6.632174932,4.337302765,3.371578426,-2.336937117,-2.355961542,Bangla
21.8450223,1.098271848,-11.35898718,6.766265119,-6.220353889,9.200765081,-2.603129655,8.282204528,-2.43482799,7.837046137,-0.900671263,-2.319167742,-7.003382621,Bangla
21.80598907,2.431945551,-9.946486299,4.980194385,-7.250631633,7.121367214,-3.437627794,3.603542446,-3.911761737,4.072238291,-5.806664196,1.692807729,-2.939917866,Bangla
22.10747138,2.41738692,-9.735794107,5.808723431,-6.41980641,7.437078604,-3.596159418,4.449394619,-8.292191887,-5.153484325,-11.12223842,2.369061777,-1.770637311,Bangla
22.55429936,0.900457307,-11.06945217,6.738435191,-6.986076153,7.241155635,-5.013486056,3.815916753,-10.77027212,-7.155797263,-9.870717606,3.498966285,-0.307259632,Bangla
22.8878011,0.804566922,-11.25037553,6.012392652,-7.322419051,7.196102953,-4.616014715,2.570337893,-9.536551477,-3.291256786,-6.90777117,3.555589666,0.928117015,Bangla
22.99037338,0.917170705,-10.88070999,6.003608208,-7.609099988,6.805618821,-4.872640628,0.635829514,-11.32223166,-4.865521903,-7.547745142,2.503274559,1.122589852,Bangla
22.94209949,1.625339144,-10.00337799,6.700767823,-7.846176504,5.823690113,-5.727015241,1.003931018,-9.848309823,-4.267102347,-7.291102724,2.65013329,1.309622577,Bangla
22.91956619,1.511401331,-10.01975132,6.415828013,-7.008147513,6.454871813,-6.210691679,0.214983571,-11.01108526,-4.468439507,-7.970123933,3.096961391,2.789233187,Bangla
22.94649383,1.327415016,-10.46457299,6.475848444,-6.341433391,8.018443387,-5.452818909,0.748572724,-11.90469613,-3.454353217,-6.89552953,3.334607475,1.816710641,Bangla
23.02405091,1.303422407,-10.47249511,7.686618628,-5.387354728,9.618132981,-5.156278431,0.721217441,-11.48464952,-1.994861023,-7.087138468,3.938645098,1.69131142,Bangla
23.17966687,1.398171174,-10.2463706,7.765061196,-5.814819826,8.584256538,-6.703253107,-0.409287966,-10.71810642,-2.886248339,-10.50289341,4.634866639,3.301117011,Bangla
23.33303832,1.7623556,-9.93888034,7.009905207,-6.605473336,7.286556994,-5.947036694,1.758317418,-10.34700133,-3.871489724,-8.44122359,4.205833223,4.282761262,Bangla
23.28566111,2.009050674,-9.844223624,6.897320131,-6.561771886,7.745884286,-4.221239839,3.397208699,-8.656992141,-2.287384699,-6.353008033,4.26537673,2.186564308,Bangla
23.10786292,2.625337354,-9.113781628,6.578705046,-6.604945013,7.585705096,-4.979624137,0.066652167,-11.06423231,-4.659065157,-11.02278563,4.322022609,2.065803815,Bangla
22.842954,3.422037898,-8.680710939,5.13750312,-6.853925968,6.612868676,-4.540732822,1.084366662,-10.09871052,-2.311690406,-8.131259585,3.606410756,1.473142353,Bangla
22.67222502,3.375597408,-9.117679381,6.051921931,-5.515208478,6.849139017,-5.851078154,4.823127361,-6.080271275,3.012561113,-2.094397662,6.541288713,0.56556088,Bangla
22.62008277,3.258863865,-9.077854294,6.480722929,-5.138919204,6.153522504,-6.945218216,6.606544069,-2.022090149,7.939624891,0.419316254,2.71520232,-4.799553149,Bangla
22.49017307,2.372814948,-9.552717729,6.427102072,-4.874338053,6.1859311,-5.144126509,12.36990997,1.816697863,11.37087739,5.55424766,-0.677686768,-10.80570455,Bangla
22.40979435,1.959551377,-10.38200842,6.978924917,-4.649053806,8.099924916,-4.319685975,11.91800843,0.286975498,10.63186152,5.234586931,2.913254656,-7.550553736,Bangla
22.34011009,2.382490636,-10.03881527,6.844366225,-4.705179285,8.821017058,-4.112326563,7.350898813,-1.148674856,9.565628034,1.066574559,4.459249781,-3.400847768,Bangla
22.40701912,2.229375643,-10.08581683,7.198000904,-6.548923747,7.424674909,-4.09267797,6.514990092,-2.032178993,6.491071839,-0.606230523,4.054294406,-1.458240201,Bangla
22.57923625,1.815305892,-10.48620674,7.356651017,-7.430202244,7.019903341,-3.608241064,6.985519559,-1.848548482,6.116456325,0.172233406,3.083800129,-2.88492599,Bangla
22.6419589,1.871782656,-10.38406098,6.953316137,-6.43800963,8.205872354,-1.80622123,8.83817251,0.77302671,9.246455931,1.741019745,1.805208056,-6.149107881,Bangla
22.45073312,2.216761081,-9.810972314,6.574407041,-5.158664664,9.246982542,-0.258048699,10.85155619,5.406667091,14.24728783,3.427919562,1.953599778,-9.753910349,Bangla
22.16712212,2.401564522,-8.930721499,6.281320246,-4.950003886,7.845039185,-0.72307055,12.98194062,9.029885243,17.85990402,7.087083792,2.117397506,-12.1919741,Bangla
21.88918584,2.458621643,-9.13774928,5.398319634,-6.025589801,6.632206375,-1.221511752,13.17597153,8.248646732,16.893567,8.169033305,3.274196888,-9.862394489,Bangla
21.60039252,2.512056744,-9.055485749,5.518288971,-6.167721778,5.976197293,-2.029381099,12.67976389,7.441248659,15.34531966,6.42468097,0.275050772,-11.1102942,Bangla
21.25955587,1.952549787,-9.324468069,5.590006919,-7.263265076,4.611380444,-3.053757444,12.39044486,6.553610526,14.59528503,6.683492494,-4.21241098,-14.06426064,Bangla
20.79840419,2.398445332,-9.030697854,5.411352167,-6.791538681,6.302601188,-3.725774438,8.461259312,5.090300522,16.21939784,5.840340409,0.82652971,-12.14840995,Bangla
21.03541817,2.818690406,-9.326466733,7.296123868,-7.128480046,5.084190306,-6.388893479,5.883712518,0.260258403,8.310552677,-1.587581131,-0.359902105,-5.455583313,Bangla
21.38424018,2.275499139,-10.0919045,6.710712859,-8.756737219,3.958776449,-7.206555685,4.499226822,-5.494898505,-0.556415324,-7.617648662,-0.665173991,-2.225839931,Bangla
21.48455517,2.359016476,-10.15551855,6.479423156,-7.998033236,6.519775685,-5.156441992,4.175066877,-8.371502199,-1.698452614,-7.926580145,0.893112823,-1.567255615,Bangla
21.88217522,1.935375185,-10.27018131,6.62574999,-9.712997174,4.910598381,-4.929300578,3.991806208,-6.998856609,-1.829554664,-5.351992216,3.835650925,3.348189395,Bangla
22.00136209,1.633617622,-10.64823275,6.983602314,-8.389830237,5.671224962,-5.881545745,4.495476234,-5.548266978,-0.301148397,-5.382950699,5.894478479,2.732004,Bangla
22.13875396,2.011423929,-10.06147707,9.223181701,-5.852690076,8.87174354,-3.981703157,6.557389939,-1.325833357,5.73465005,-4.15046986,2.334390511,-4.524666532,Bangla
22.56404241,2.341570344,-9.685811232,7.472700407,-7.684755545,7.766096959,-0.467919426,7.343198606,-1.111003794,5.240429811,-1.673278082,-0.079844508,-4.642239224,Bangla
22.63335204,2.219430995,-9.90899672,6.607786587,-8.180993034,7.061973961,0.287504539,9.802682645,0.771548064,6.059611003,-0.637662067,-0.77976379,-4.179491618,Bangla
22.80698843,1.618500277,-10.13474772,8.537824193,-5.398558434,8.564327047,-2.334236933,12.50386242,6.377379448,15.21524129,3.93604386,-0.609393899,-10.4090067,Bangla
23.11807853,1.143548814,-10.43516494,8.594682949,-5.148567068,9.558419309,-1.443031434,13.03838294,8.407951826,18.55487018,6.489596251,2.143398206,-11.12379718,Bangla
23.09026802,0.925873229,-11.03923031,6.969126767,-6.070339842,8.729391858,-1.059129499,13.35456992,7.218982453,16.7105344,6.972993031,2.756247184,-10.79630226,Bangla
23.10252048,1.266006259,-10.42943726,7.715872785,-7.107427583,7.442163442,-1.326043305,12.00073297,4.526655049,14.3911179,8.659298852,0.942791843,-10.40859491,Bangla
23.15526157,1.575475481,-10.03087929,8.513170475,-7.525564596,7.541941443,-1.299411593,8.861289197,3.987495352,14.25259068,8.314304839,4.008572791,-7.372596331,Bangla
22.95185253,2.300167388,-9.866041396,7.724528155,-6.948214121,7.740140435,-3.322092946,5.467047566,0.453379901,9.899949261,0.312774095,3.332927208,-4.58841154,Bangla
23.12932921,1.718600989,-10.52815692,8.513829964,-5.166903175,9.7786962,-2.845777389,9.600803706,2.163808945,11.4115972,-0.582520213,0.803916312,-6.547077901,Bangla
23.24296314,1.365756128,-10.8560342,8.094158698,-5.064901911,9.042626906,-4.256367428,9.516142048,4.103569351,14.71562211,3.041004589,4.605832744,-6.773763367,Bangla
23.1127362,1.518181482,-10.71572028,7.633658047,-6.796205573,7.691095508,-4.16663942,6.678416445,-0.389225371,9.786499203,2.937318497,5.268047835,-5.473313841,Bangla
23.01199057,1.757741687,-10.42082459,6.395825222,-7.485499236,6.531501146,-1.875035079,10.59751458,0.815421097,7.935746625,4.071524692,1.98539113,-6.554715665,Bangla
22.85125137,1.7379919,-10.27439504,6.464487544,-6.630672012,7.424030494,-0.857211213,14.02579077,5.622634569,11.76180881,4.77178296,3.498637187,-7.815232773,Bangla
22.66410494,1.41052233,-10.5373545,7.709002625,-6.256169867,9.711946623,-0.080940922,10.97351248,4.462179646,14.56899098,5.592303739,5.285587101,-7.977608135,Bangla
22.41278106,1.562023229,-10.26993959,6.935694607,-6.929037545,6.785389966,-3.37675577,9.421071545,3.953298581,14.1934405,6.554544491,3.795453655,-9.425323383,Bangla
22.52600138,0.840460038,-10.9249431,6.821383635,-8.424675407,5.186972965,-3.584036912,10.87748732,6.731997854,14.61849096,7.753553765,4.317776269,-7.324111419,Bangla
22.63885624,0.703891359,-11.00303515,6.691270448,-8.600867257,5.225439185,-2.801598452,11.257377,9.116580002,16.47413062,7.293833445,3.226062332,-6.693046352,Bangla
22.51790158,1.153829183,-10.66851798,5.894250691,-8.924952697,4.878821886,-1.599970752,12.10038237,7.478534899,13.82800936,7.254440114,3.220983096,-6.630795052,Bangla
22.36753265,1.475593828,-10.45243209,5.606183678,-7.546541263,6.004919028,-0.878346141,12.96102525,6.655321621,14.33882994,8.387784412,1.822848051,-8.319138754,Bangla
22.21486204,1.35638411,-10.62241981,6.755157129,-6.111636589,6.810391178,-2.918846729,13.15798729,4.542409345,13.09225665,7.067054722,0.543719741,-9.999627499,Bangla
22.26732362,1.302161539,-10.64696256,6.451034559,-8.458535089,5.452303048,-1.85924675,10.71599361,2.598531061,7.766607404,3.736122158,4.169778414,-4.8407,Bangla
22.25894506,1.529180039,-10.36278184,6.542062952,-8.440429733,5.797590747,-2.695733754,5.527956162,2.621645397,8.535785045,-0.17466075,4.426159809,-2.040471298,Bangla
22.0289536,2.139070505,-9.753374482,7.94149019,-5.594270485,8.121461249,-3.318021234,7.402491178,-0.052878471,7.704647789,0.025699617,2.531146138,-3.501747609,Bangla
22.10092744,2.237345882,-9.578970988,8.419087468,-4.534712607,8.953541145,-1.65872806,12.17942109,3.398364311,10.01763961,2.156121965,2.353524573,-4.552320287,Bangla
22.48790459,2.891409368,-8.646869641,7.974324427,-5.591875734,7.62303686,-1.087012755,11.28032386,4.059884269,8.562253274,0.994726315,3.491637925,-3.485510786,Bangla
22.65133017,2.432140234,-9.188538816,8.267804594,-7.271019697,7.089409648,-0.456960748,10.54511288,2.67159781,8.253721021,3.620333262,2.384164915,-5.140665449,Bangla
22.65760629,2.872599192,-8.485716413,7.433355149,-6.69469828,6.253173962,-0.749195656,10.72072848,5.83027001,13.49859636,6.957781758,-0.336882586,-8.35223885,Bangla
22.72913945,2.403412107,-8.791901835,7.847956321,-5.808388228,6.635641747,-2.68326777,11.81863182,6.504478267,14.76743718,5.458021086,-1.582886748,-10.38308208,Bangla
22.83494408,0.835475166,-10.14420012,7.967340456,-7.825280591,6.01015404,-3.996660222,10.66722511,6.555722622,17.72997898,9.327799619,0.295227969,-13.11241747,Bangla
22.91985363,1.138282413,-10.03943768,4.595699016,-6.6781123,5.826847322,-2.982228307,11.91402315,9.779063925,21.15131811,9.91025823,1.187984873,-14.27831773,Bangla
22.904996,1.928114932,-9.654517946,4.715762878,-6.247844433,7.030933543,-0.809633274,12.23315925,11.35638794,21.28882781,7.964429071,0.291482047,-10.55923042,Bangla
22.82268336,1.264695742,-10.45533355,7.642479971,-6.34673659,6.938207137,-3.673521911,14.46172199,9.628722495,19.35098078,9.258652112,1.587370954,-6.609013083,Bangla
22.64167197,1.311264455,-10.49823442,8.583861423,-4.866813752,6.629722077,-7.88164016,13.50104709,5.132691761,16.02892194,6.751006889,0.417581652,-8.981710056,Bangla
22.41144435,2.027140131,-9.658349357,7.889421019,-5.085890424,9.631759983,-1.919102239,10.77840697,4.06866002,15.66273935,4.517524608,-0.815553032,-12.48339896,Bangla
22.52660097,2.033995683,-10.16903845,5.26836254,-7.29308095,7.347762028,-0.922617881,10.01038463,3.904296397,12.95616179,3.317261558,-0.060398873,-10.19407286,Bangla
22.640266,1.917611742,-10.44659904,5.157406825,-7.663764081,6.257386321,-2.16253067,10.66850113,3.425113648,11.7452091,3.970684279,0.458009437,-8.505739184,Bangla
22.66243262,2.35360015,-10.08698043,7.374439855,-6.74052441,8.792914715,-1.471866998,8.369187425,-1.844070481,6.330306647,-1.255458056,1.350991448,-6.000110991,Bangla
22.74068733,2.728194369,-9.626709032,7.898661162,-5.706251673,8.440402876,-3.992984889,7.73717055,-1.472926568,6.282412356,-4.21157291,1.214758063,-3.172551731,Bangla
22.76172143,2.272366495,-10.52821873,6.575542686,-5.183299009,8.647616145,-4.243408729,10.16937863,-1.257603223,6.919496944,-3.1404358,2.25430501,-1.427863624,Bangla
22.77269343,2.035701466,-10.83917036,6.670270554,-6.164764512,8.660885796,-4.046324102,8.050216688,-2.368587545,6.264516532,-3.817109615,3.329649037,-0.68280684,Bangla
22.75643457,3.13824481,-9.001700184,7.698824346,-6.405823118,7.677004063,-3.77710554,5.504415188,-1.214670049,8.283780879,-0.582522759,3.279395076,-3.836516762,Bangla
22.76874003,3.118991996,-9.058963695,5.729296118,-6.157195661,7.951802067,-1.869705882,7.514777294,-1.311648091,9.834650658,2.627487255,0.78282924,-9.082561633,Bangla
22.82191389,2.522585807,-9.970024459,5.024481463,-6.009659159,7.513131866,-3.260205326,8.981127361,0.135122104,10.24958339,0.968582628,1.472148286,-9.367327989,Bangla
22.95126893,2.709972818,-9.578404138,6.849943452,-6.799537124,6.599398624,-5.328014528,4.940420196,1.035028256,10.04997962,-1.121035597,4.005226042,-5.816112901,Bangla
23.22709585,2.460126345,-9.737291675,6.740477888,-6.953953561,6.925733162,-3.879257799,5.800113012,1.992770657,11.53488196,1.793700984,4.767297813,-5.237573157,Bangla
23.39101059,2.326765917,-9.914012206,6.19082712,-7.545260031,7.282195612,-0.905287447,7.877788066,1.031726421,9.604212793,3.520699188,3.826818831,-4.062602007,Bangla
23.56131821,2.094972552,-10.22410082,6.773692767,-7.585951732,6.424248058,-4.149853247,5.740586091,-0.475941338,8.484111265,1.85972881,5.0079833,-4.147388519,Bangla
23.61210919,1.964562201,-10.36531047,7.693719294,-7.584463245,6.179745593,-5.686489868,5.238053582,-2.027884459,6.75185733,0.544281316,4.167424507,-5.134297432,Bangla
23.53612836,2.179140254,-10.10740687,6.814142162,-7.804996589,5.903809823,-3.212619447,8.760480765,-1.877164579,6.99264485,4.603562741,0.463206263,-6.436198177,Bangla
23.67662479,2.550127373,-9.942891677,5.52851949,-7.705372326,6.560411526,-3.074168293,5.609405731,-1.695142826,7.638840659,0.721412654,2.862729345,-6.396076035,Bangla
23.88043547,3.31117248,-9.004375315,6.216713985,-6.070072002,8.57943581,-3.409355433,1.234124418,-3.786310853,6.059224216,-5.737319134,4.25906932,-4.287306348,Bangla
23.97420773,2.842408156,-9.210515919,6.996165693,-7.167824883,8.043906986,-2.905972899,2.564882491,-4.848719828,4.135200787,-5.302725641,-0.650923913,-3.685392026,Bangla
23.83535035,2.375812726,-9.923227689,6.580849268,-7.627595533,6.347235689,-2.872873159,8.148335151,-1.30120254,6.043633091,0.217193755,-0.889159834,-4.609951782,Bangla
23.86308173,2.355857888,-10.22244126,7.377834087,-6.412466701,6.937969609,-5.688378771,7.572589153,-4.449502182,4.19943378,-0.809350066,2.476871165,-2.062358381,Bangla
23.95667567,2.16103564,-10.01950409,8.825193144,-7.644313758,6.364753217,-6.802469106,3.419569855,-8.543873432,-1.125496651,-4.953220597,3.957581884,1.79040175,Bangla
23.70920292,2.525798716,-9.524395912,7.75686316,-7.961153413,5.321407125,-6.290388474,2.352023837,-8.111552544,-0.124212689,-2.441994107,4.49118495,0.713166343,Bangla
23.51420999,2.427643088,-9.70372212,8.017298264,-6.245255795,7.093345179,-5.869724165,3.987599643,-6.095881708,4.657865272,1.109539485,4.806677896,-0.631759058,Bangla
23.44119751,1.838853095,-10.44406069,8.690440893,-6.773559052,8.541879081,-4.077464243,5.667482999,-3.776059046,3.488822551,-4.493632095,4.404687921,-1.654034293,Bangla
23.11922926,1.84848845,-10.29424486,8.686857552,-8.077636183,7.822717953,-2.08536464,7.358344681,-0.773121757,3.755284403,-4.397243877,3.910000366,-3.420351498,Bangla
22.69161697,2.55494304,-9.629293394,7.444153761,-7.055842057,6.758173255,-3.643946738,7.530768934,-0.581185111,5.873075917,-1.680828724,1.661369294,-3.996165746,Bangla
